UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metEvaluation,"This belongs to the set of Collaborative Staging (CS) data items and is part of the detailed site-specific codes for anatomic EOD effective with 2004 diagnosis. It replaces data items 1090, 1100, and 1110 (Site of Distant Met 1-3).  This modification for ",Evaluation,Evaluation,Property,C25214,"Systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metAtDiagnosis,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metAtDiagnosis,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metAtDiagnosis,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metAtDiagnosis,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",Diagnosis,Diagnosis,Property,C15220,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metAtDiagnosis,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",At,At,Property,C25427,"Used to indicate position, location, or state.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorStage,"This is the AJCC ?T? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorStage,"This is the AJCC ?T? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorStage,"This is the AJCC ?T? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorDescriptor,"This is the AJCC ?T Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorDescriptor,"This is the AJCC ?T Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorDescriptor,"This is the AJCC ?T Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedTumorDescriptor,"This is the AJCC ?T Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeStage,"This is the AJCC ?N? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeStage,"This is the AJCC ?N? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeStage,"This is the AJCC ?N? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Node,Node,Property,C45804,Any bulge or swelling of an anatomical structure or part.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeDescriptor,"This is the AJCC ?N Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeDescriptor,"This is the AJCC ?N Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeDescriptor,"This is the AJCC ?N Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Node,Node,Property,C45804,Any bulge or swelling of an anatomical structure or part.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedNodeDescriptor,"This is the AJCC ?N Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetStage,"This is the AJCC ?M? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetStage,"This is the AJCC ?M? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetStage,"This is the AJCC ?M? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetStage,"This is the AJCC ?M? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",Stage,Stage,Property,C16899,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetStage,"This is the AJCC ?M? component that is derived from coded fields, using the CS algorithm, effective with 2004 diagnosis.",C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedMetDescriptor,"This is the AJCC ?M Descriptor"" component that is derived from coded fields using the CS algorithm, effective with 2004 diagnosis.",Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedAJCCStage,"This is the AJCC ""Stage Group"" component that is derived from the CS detailed site-specific codes, using the CS from the CS algorithm effective with 2004 diagnosis.",Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedSEERSummary1977,This item is the derived ?SEER Summary Stage 1977? from the CS algorithm (or EOD codes) effective with 2004 diagnosis.,Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,derivedSEERSummary2000,This item is the derived ?SEER Summary Stage 2000? from the CS algorithm (or EOD codes) effective with 2004 diagnosis.,Derived,Derived,Property,C42885,"To take, obtain, or receive from a source; having been determined by mathematical computation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor1,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor1,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor2,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor2,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor3,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor3,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor4,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor4,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor5,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor5,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor6,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Site,Site,Property,C37901,A position in relation to its surroundings.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,siteSpecificFactor6,"The ?CS Site-Specific Factor? items (1-6) are used to code additional site-specific information needed to derive TNM or AJCC stage, or to code prognostic factors that have an effect on stage or survival.",Specified,Specified,Property,C38024,Clearly and explicitly stated.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,An object representing the patient's medical record number.,Identifier,Identifier,ObjectClass,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,An object representing the patient's medical record number.,Patient,Patient,ObjectClass,C16960,"A person who receives medical attention, care, or treatment, or who is registered with medical professional or institution with the purpose to receive medical care when necessary.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,medicalRecordNumber,Records medical record number used by the facility to identify the patient.,Medical,Medical,Property,C25261,Relating to the study or practice of medicine.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,medicalRecordNumber,Records medical record number used by the facility to identify the patient.,Number,Number,Property,C25337,"A numeral or string of numerals expressing value, quantity, or identification.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.PatientIdentifier,medicalRecordNumber,Records medical record number used by the facility to identify the patient.,Record,Record,Property,C25198,"Anything (e.g., a document) providing permanent evidence of or information about past events.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,First,First,ObjectClass,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Precis,Summary,ObjectClass,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Course,Course,ObjectClass,C25379,"Passage through time; duration; a systematic or/and orderly succession; a sequence, e.g. course of treatment; a mode of action or behavior; natural development, typical manner of proceeding.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",First,First,Property,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",Surgery,Surgery,Property,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Surgery,Surgery,Property,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Definitive,Definitive,Property,C62607,Supplying or being a final or conclusive settlement or result.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Most,Most,Property,C25258,"Greatest in amount, extent, or degree.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",First,First,Property,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",Treatment,Treatment,Property,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,First,First,Property,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Systemic,Systemic,Property,C13310,Affecting an entire system.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Treatment,Treatment,Property,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,An object summarizing the activities for each diagnosis,Activity,Activity,ObjectClass,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,An object summarizing the activities for each diagnosis,Precis,Summary,ObjectClass,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at the reporting facility during the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at the reporting facility during the first course of treatment.,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at any facility during the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryDate,The earliest date on which treatment activity (procedure or therapy) of this type was performed / given at any facility during the first course of treatment.,Precis,Summary,Property,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localCharacterization,Combines information for all  treatment activity (procedures or therapy) of this type performed / given at the reporting facility during the first course of treatment into a single characterization.,Characterization,Characterization,Property,C62606,The act of describing distinctive characteristics or essential features.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,localCharacterization,Combines information for all  treatment activity (procedures or therapy) of this type performed / given at the reporting facility during the first course of treatment into a single characterization.,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.ActivitySummary,summaryCharacterization,Combines information for all treatment activity (procedures or therapy) of this type performed / given during the first course of treatment across all facilities that provide first course of treatment for the tumor into a single characterization.,Characterization,Characterization,Property,C62606,The act of describing distinctive characteristics or essential features.,NCI,,1
