UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,M Stage,M Stage,Property,C25727,One criteria of the TMN staging system.  M refers to the presence of metastasis.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalMetStage,Detailed site-specific codes for the clinical metastases (M) as defined by AJCC and recorded by the physician.,Clinical,Clinical,PropertyQualifier1,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalNodeStage,Detailed site-specific codes for the clinical nodes (N) as defined by AJCC and recorded by the physician.,N Stage,N Stage,Property,C25580,One criteria of the TMN staging system.  N refers to the extent of lymph node involvement.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalNodeStage,Detailed site-specific codes for the clinical nodes (N) as defined by AJCC and recorded by the physician.,Clinical,Clinical,PropertyQualifier1,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalTumorStage,Detailed site-specific codes for the clinical tumor (T) as defined by AJCC and recorded by the physician.,T Stage,T Stage,Property,C25728,"One criteria of the TMN staging system.  T refers to the extent of tumor involvement at the primary site (T, followed by a number indicating size and depth of invasion).",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalTumorStage,Detailed site-specific codes for the clinical tumor (T) as defined by AJCC and recorded by the physician.,Clinical,Clinical,PropertyQualifier1,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,M Stage,M Stage,Property,C25727,One criteria of the TMN staging system.  M refers to the presence of metastasis.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicMetStage,Detailed site-specific codes for the pathologic metastases (M) as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,PropertyQualifier1,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicNodeStage,Detailed site-specific codes for the pathologic nodes (N) as defined by AJCC and recorded by physician.,N Stage,N Stage,Property,C25580,One criteria of the TMN staging system.  N refers to the extent of lymph node involvement.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicNodeStage,Detailed site-specific codes for the pathologic nodes (N) as defined by AJCC and recorded by physician.,Pathologic,Pathologic,PropertyQualifier1,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicTumorStage,Detailed site-specific codes for the pathologic tumor (T) as defined by AJCC and recorded by the physician.,T Stage,T Stage,Property,C25728,"One criteria of the TMN staging system.  T refers to the extent of tumor involvement at the primary site (T, followed by a number indicating size and depth of invasion).",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicTumorStage,Detailed site-specific codes for the pathologic tumor (T) as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,PropertyQualifier1,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",Edition,Edition,Property,C62613,The form in which a text (especially a printed book) is published.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",Manual,Manual,PropertyQualifier1,C62612,A small handbook.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tnmEdition,"A code that indicates the edition of the AJCC manual used to stage the case. This applies to the manually coded AJCC fields. It does not apply to the Derived AJCC T, N, M and AJCC Stage Group fields [2940, 2960, 2980, and 3000].",TNM Staging System,TNM Staging System,PropertyQualifier2,C25384,"A system of clinicopathologic evaluation of tumors based on the extent of tumor involvement at the primary site (T, followed by a number indicating size and depth of invasion), and lymph node involvement (N) and metastasis (M) each followed by a number starting at 0 for no evident metastasis; numbers used depend on the organ involved and influence the prognosis and choice of treatment.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorSize,Part of the 10-digit EOD [779]. Detailed site-specific codes for anatomic EOD used by SEER for tumors diagnosed from 1988 forward.,Dimension,Dimension,Property,C25483,"The magnitude of something in a particular direction, especially length or width or height.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorSize,Part of the 10-digit EOD [779]. Detailed site-specific codes for anatomic EOD used by SEER for tumors diagnosed from 1988 forward.,Largest,Largest,PropertyQualifier1,C25550,Greatest in size of those under consideration.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,seerSummaryStage,Code for summary stage at the initial diagnosis or treatment of the reportable tumor. This has traditionally been used by central registries to monitor time trends.,Stage,Stage,Property,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,seerSummaryStage,Code for summary stage at the initial diagnosis or treatment of the reportable tumor. This has traditionally been used by central registries to monitor time trends.,Summary,Summary,PropertyQualifier1,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,seerSummaryStage,Code for summary stage at the initial diagnosis or treatment of the reportable tumor. This has traditionally been used by central registries to monitor time trends.,"Surveillance, Epidemiology, and End Results Program","Surveillance, Epidemiology, and End Results Program",PropertyQualifier2,C15432,"A cancer registry mandated under the National Cancer Act of 1971 to operate and maintain a population-based cancer reporting system, reporting periodically estimates of cancer incidence and mortality in the United States. The Surveillance, Epidemiology, and End Results (SEER) Program is a continuing project of the National Cancer Institute of the National Institutes of Health. Among its goals, in addition to assembling and reporting cancer statistics, are the monitoring of annual cancer incident trends and the promoting of studies designed to identify factors amenable to cancer control interventions. (From a brochure of the National Cancer Institute, NIH Publication No. 91-3074, October 1990)",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStage,Detailed site-specific codes for the pathologic stage group as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStage,Detailed site-specific codes for the pathologic stage group as defined by AJCC and recorded by the physician.,Pathologic,Pathologic,PropertyQualifier1,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStage,Detailed site-specific codes for the pathologic stage group as defined by AJCC and recorded by the physician.,American Joint Committee on Cancer,American Joint Committee on Cancer,PropertyQualifier2,C39315,A group formed for the purpose of developing a system of clinical staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Stage,Stage,PropertyQualifier1,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,Pathologic,Pathologic,PropertyQualifier2,C25610,Caused by or altered by or manifesting disease or pathology.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,pathologicAJCCStageDescriptor,Identifies the person who recorded the pathologic AJCC staging elements and the stage group in the patient?s medical record,American Joint Committee on Cancer,American Joint Committee on Cancer,PropertyQualifier3,C39315,A group formed for the purpose of developing a system of clinical staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStage,Detailed site-specific codes for the clinical stage group as defined by AJCC and recorded by the physician.,Stage,Stage,Property,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStage,Detailed site-specific codes for the clinical stage group as defined by AJCC and recorded by the physician.,Clinical,Clinical,PropertyQualifier1,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStage,Detailed site-specific codes for the clinical stage group as defined by AJCC and recorded by the physician.,American Joint Committee on Cancer,American Joint Committee on Cancer,PropertyQualifier2,C39315,A group formed for the purpose of developing a system of clinical staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Stage,Stage,PropertyQualifier1,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,Clinical,Clinical,PropertyQualifier2,C25398,Relating to the examination and treatment of patients dependent on direct observation.  The term may also refer to the institution (clinic) providing this activity.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,clinicalAJCCStageDescriptor,Identifies the person who recorded the clinical AJCC staging elements and the stage group in the patient?s medical record.,American Joint Committee on Cancer,American Joint Committee on Cancer,PropertyQualifier3,C39315,A group formed for the purpose of developing a system of clinical staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Number,Number,Property,C25337,"A numeral or string of numerals expressing value, quantity, or identification.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Regional Lymph Node,Regional Lymph Node,PropertyQualifier1,C49018,A lymph node that drains lymph from a region of interest.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositive,Records the exact number of regional nodes examined by the pathologist and found to contain metastases. ,Positive Finding,Positive Finding,PropertyQualifier2,C38758,"An observation confirming the presence of a disease, condition, or microorganism.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Number,Number,Property,C25337,"A numeral or string of numerals expressing value, quantity, or identification.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Regional Lymph Node,Regional Lymph Node,PropertyQualifier1,C49018,A lymph node that drains lymph from a region of interest.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesExamined,Records the total number of regional lymph nodes that were removed and examined by the pathologist. ,Examined,Examined,PropertyQualifier2,C25500,Having been subjected to inspection or evaluation.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestAJCCStage,Best AJCC Stage as derived from Pathologic AJCC Stage and Clinical AJCC Stage; a known Pathologic AJCC Stage is better than a known Clinical AJCC Stage and a known AJCC Stage is better than an unknown AJCC Stage.,Stage,Stage,Property,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestAJCCStage,Best AJCC Stage as derived from Pathologic AJCC Stage and Clinical AJCC Stage; a known Pathologic AJCC Stage is better than a known Clinical AJCC Stage and a known AJCC Stage is better than an unknown AJCC Stage.,Best,Best,PropertyQualifier1,C25432,Having the most positive qualities.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestAJCCStage,Best AJCC Stage as derived from Pathologic AJCC Stage and Clinical AJCC Stage; a known Pathologic AJCC Stage is better than a known Clinical AJCC Stage and a known AJCC Stage is better than an unknown AJCC Stage.,American Joint Committee on Cancer,American Joint Committee on Cancer,PropertyQualifier2,C39315,A group formed for the purpose of developing a system of clinical staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,,Stage,Stage,Property,C16899,"The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body.",NCI-GLOSS,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,,Summary,Summary,PropertyQualifier1,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,,Best,Best,PropertyQualifier2,C25432,Having the most positive qualities.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,bestSEERSummaryStage,,"Surveillance, Epidemiology, and End Results Program","Surveillance, Epidemiology, and End Results Program",PropertyQualifier3,C15432,"A cancer registry mandated under the National Cancer Act of 1971 to operate and maintain a population-based cancer reporting system, reporting periodically estimates of cancer incidence and mortality in the United States. The Surveillance, Epidemiology, and End Results (SEER) Program is a continuing project of the National Cancer Institute of the National Institutes of Health. Among its goals, in addition to assembling and reporting cancer statistics, are the monitoring of annual cancer incident trends and the promoting of studies designed to identify factors amenable to cancer control interventions. (From a brochure of the National Cancer Institute, NIH Publication No. 91-3074, October 1990)",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker1,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Tumor Marker,Tumor Marker,Property,C17220,"A substance present in or produced by a tumor or by the host, that can be used for differentiating neoplastic from normal tissue based on measurements in body fluids, secretions, cells, and/or tissues. Markers are used in diagnosis, staging and prognosis of cancer, provide an estimation of tumor burden, and serve for monitoring effects of therapy, detecting recurrence, localization of tumors, and screening in general populations.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker1,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,First,First,PropertyQualifier1,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker2,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Tumor Marker,Tumor Marker,Property,C17220,"A substance present in or produced by a tumor or by the host, that can be used for differentiating neoplastic from normal tissue based on measurements in body fluids, secretions, cells, and/or tissues. Markers are used in diagnosis, staging and prognosis of cancer, provide an estimation of tumor burden, and serve for monitoring effects of therapy, detecting recurrence, localization of tumors, and screening in general populations.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker2,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Second,Second,PropertyQualifier1,C25666,Coming next after the first in position in space or time or degree or magnitude.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker3,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Tumor Marker,Tumor Marker,Property,C17220,"A substance present in or produced by a tumor or by the host, that can be used for differentiating neoplastic from normal tissue based on measurements in body fluids, secretions, cells, and/or tissues. Markers are used in diagnosis, staging and prognosis of cancer, provide an estimation of tumor burden, and serve for monitoring effects of therapy, detecting recurrence, localization of tumors, and screening in general populations.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,tumorMarker3,Records prognostic indicators for specific sites or histologies. COC uses these codes for cases diagnosed 1996 and forward.,Third,Third,PropertyQualifier1,C25260,Following the second position in an ordering or series; coming next after the second and just before the fourth in position.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Therapeutic Procedure,Therapeutic Procedure,ObjectClass,C49236,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Other,Other,ObjectClassQualifier1,C17649,Different than the one(s) previously specified or mentioned.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,Surgery,Surgery,ObjectClass,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.NonCancerDirectedSurgery,An object representing non cancer directed surgery,Non-Neoplastic Disorder,Non-Neoplastic Disorder,ObjectClassQualifier1,C53529,Any disorder other than abnormal tissue growth resulting from uncontrolled cell proliferation.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,An object representing the Hematology Transplant Endocrine procedure,Type,Type,ObjectClass,C25284,Something distinguishable as an identifiable class based on common qualities.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,An object representing the Hematology Transplant Endocrine procedure,Transplantation,Transplantation,ObjectClassQualifier1,C15342,The grafting of tissues from one individual to another or place to place within a single individual.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,An object representing the Hematology Transplant Endocrine procedure,Hematology,Hematology,ObjectClassQualifier2,C16673,The branch of medicine that deals with the blood and blood-forming organs and the diseases thereof.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,An object representing the Hematology Transplant Endocrine procedure,Hormone Therapy,Hormone Therapy,ObjectClassQualifier3,C15445,"Various treatment modalities that produce the desired therapeutic effect by means of change of hormone/hormones level. The treatment may include administration of hormones or hormone analogs to the patient, or decreasing the level of hormones in the body by using hormone antagonists, or hormone ablation therapy. The concept covers but not limited to: intermittent or permanent hormone suppression or ablation in treatment of hormone-dependent tumors, hormone replacement therapy of any kind, hormonal component of gender reassignment therapy, hormonal contraception, surgical and radiation castration.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrine,An object representing the Hematology Transplant Endocrine procedure,Or,Or,ObjectClassQualifier4,C37998,"An article used to connect words, phrases, or clauses representing alternatives; used to connect alternative terms for the same thing; used in correlation; used to correct or rephrase what was previously said; otherwise.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Summary,Summary,ObjectClass,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Treatment,Treatment,ObjectClassQualifier1,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,Course,Course,ObjectClassQualifier2,C25379,"Passage through time; duration; a systematic or/and orderly succession; a sequence, e.g. course of treatment; a mode of action or behavior; natural development, typical manner of proceeding.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,An object representing detail data for the first course of treatment,First,First,ObjectClassQualifier3,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",Surgery,Surgery,PropertyQualifier1,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSurgeryDate,"Date the first surgery of the type described under Surgery of Primary Site, Scope of Regional Lymph Node Surgery, or Surgery of Other Regional Site(s), Distant Site(s) or Distant Lymph Nodes was performed.",First,First,PropertyQualifier2,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Surgery,Surgery,PropertyQualifier1,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Definitive,Definitive,PropertyQualifier2,C62607,Supplying or being a final or conclusive settlement or result.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,mostDefinitiveSurgeryDate,Date of most definitive surgical resection of the primary site performed as part of the first course of treatment.,Most,Most,PropertyQualifier3,C25258,"Greatest in amount, extent, or degree.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",Treatment,Treatment,PropertyQualifier1,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstTreatmentDate,"Date of initiation of the first therapy for the cancer being reported, using the COC definition of first course. The date of first treatment includes the date a decision was made not to treat the patient",First,First,PropertyQualifier2,C25509,Preceding all others in time or space or degree.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Treatment,Treatment,PropertyQualifier1,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.java.edu.duke.cabig.tumorregistry.domain.FirstCourseTreatmentSummary,firstSystemicTreatmentDate,Date of initiation of systemic therapy that is part of the first course of treatment.,Systemic,Systemic,PropertyQualifier2,C13310,Affecting an entire system.,NCI,,1
